"userid","userlocation","statusid","statustime","tweet"
"797103046824226816","Beautiful Northern Michigan","853745705990725632","2017-04-16 23:03:32","@realDonaldTrump  I bet the impeachment celebration is 10 times bigger than your pitiful inauguration fiasco. So sad!"
"41147623","Chicago, Lansing, Illinois","853745569092784128","2017-04-16 23:03:00","DONALD TRUMP CANNOT FACE THE TRUTH OF THE INTELLIGENCE COMMUNITY! It would be like Dracula bathing himself in sunlight!"
"41147623","Chicago, Lansing, Illinois","853745447923580929","2017-04-16 23:02:31","Donald Trump - is a FRAUD!"
"41147623","Chicago, Lansing, Illinois","853745362565312517","2017-04-16 23:02:10","DONALD TRUMP IS A FRAUDULENT, FAKE PRESIDENT!"
"3007012705","Michigan, USA","853745346429812736","2017-04-16 23:02:07","@realDonaldTrump -Happy Easter President Trump to you and your family! Many blessings!"
"25948457","Michigan","853745261444829184","2017-04-16 23:01:46","@realDonaldTrump Oh, is that how you got people to come to your sparsely attended rallies and inauguration?"
"829431369759498241","Michigan, USA","853744239322288128","2017-04-16 22:57:43","@realDonaldTrump release your tax returns."
"41147623","Chicago, Lansing, Illinois","853743595219714048","2017-04-16 22:55:09","TAKE NOTICE: Donald Trump LIES about his LIES!"
"836778127821049856","Michigan, USA","853743510045982720","2017-04-16 22:54:49","@NEPhotoNews @ChrisCoxNRA @NRA @POTUS @TheRickWilson @maddow Your post is stupid."
"18663584","Michigan, USA","853743291375988739","2017-04-16 22:53:57","@DRUDGE_REPORT He left the White House as a multi multi millionaire. What a crook!"
"25948457","Michigan","853743247449092096","2017-04-16 22:53:46","@realDonaldTrump Yeah, and semeone should look into your Russian connections, oh wait...."
"834156584607612928","Michigan, USA","853742625794424832","2017-04-16 22:51:18","@left_aardvark Please make sure all those Trump voters see this.  They should be really proud of their candidate.  #firethefool"
"2742595287","Michigan, USA","853742621583433729","2017-04-16 22:51:17","@realDonaldTrump Especially with you on the verge of causing WWIII"
"457985912","Royal Oak, Michigan, USA","853742615619133449","2017-04-16 22:51:15","@realDonaldTrump Rallies are legal. Foreign governments owning you is not. Prove that you have nothing to hide."
"25986602","Flint, Michigan","853742576654061568","2017-04-16 22:51:06","@POTUS I was a Paramedic in San Bernardino,CA. in the 80""s and witnessed VA  abuses of vets first hand and know you will FIX IT!"
"41147623","Chicago, Lansing, Illinois","853742343131975683","2017-04-16 22:50:11","TAKE NOTICE: Donald Trump LIES about his LIES!
DONALD TRUMP is a LIVING, LYING-MACHINE!"
"775374224034783232","Michigan, USA","853742308340248576","2017-04-16 22:50:02","@realDonaldTrump You know Eve 2.0 cheated. Get off my back hypocrite."
"18663584","Michigan, USA","853742192850083841","2017-04-16 22:49:35","@Americooligan Trump is technically paying you...with lower taxes, and higher wages both go to you...so technically lol #maga"
"3093650512","Michigan","853742118602498051","2017-04-16 22:49:17","@Sherri_Wag @Mikel_Jollett No, but the OP, Mikel, is probably an anti Trump snowflake."
"37683692","MOTOR CITY, MICHIGAN","853741863999811584","2017-04-16 22:48:16","Trump too busy golfing in Florida to do Easter eggs hunts with the kids, huh?  or did i just miss the traditional presidential photo op?"
"189607183","Michigan","853741548118450177","2017-04-16 22:47:01","Trump has no idea how much Americans love to have fun piling up on a bully who is losing a fight.  His chance at gaining respect is gone."
"461320054","Holly, Michigan","853741367620775936","2017-04-16 22:46:18","@POTUS Happy Easter to my President and his family"
"41147623","Chicago, Lansing, Illinois","853741347030937602","2017-04-16 22:46:13","STAND UP AMERICA &amp; PUNCH DONALD TRUMP, TED CRUZ &amp; the NEO-CONFEDERATE Republican/Tea Party DEVILS in the NOSE!"
"729639848928235521","Alpena Michigan","853741329020530688","2017-04-16 22:46:09","@IlerShulman @RobertMaguire_ @realDonaldTrump Your a loser. Trumps the winner. Lol"
"25986602","Flint, Michigan","853741273332764673","2017-04-16 22:45:55","@POTUS when you treat a persons VA NUMBER/card with more importance than the vet you will never get care right!"
"41147623","Chicago, Lansing, Illinois","853740921212592128","2017-04-16 22:44:32","NO MORAL &amp; SELF-RESPECTING American would ever vote for DONALD TRUMP!"
"41147623","Chicago, Lansing, Illinois","853740680849575936","2017-04-16 22:43:34","YOU MORONS WHO SUPPORT DONALD TRUMP: Go back &amp; learn about Hitler, Mussolini, the Nazis, &amp; fascism!"
"836778127821049856","Michigan, USA","853740455854579712","2017-04-16 22:42:41","@joepabike @realDonaldTrump Joe you do not know how to read the financial disclosure document?  Hm. Do u know what it is."
"825369336625954817","Michigan, USA","853740397264240640","2017-04-16 22:42:27","@VP @POTUS Tell Donald to give back my dad his copy of The Matrix!"
"41147623","Chicago, Lansing, Illinois","853740235037057024","2017-04-16 22:41:48","WHEN THEY THINK ABOUT IT: Donald Trump reminds people of a stupid Hitler!"
"850870055340474368","Lenox, Michigan","853740169886879744","2017-04-16 22:41:32","@POTUS Happy Easter Mr. President.  May God bless you, your family, and the United States of America."
"850870055340474368","Lenox, Michigan","853739726347653120","2017-04-16 22:39:47","#letitrip The liberals want illegals so they can build up their voter base.  Go President Trump, this American supports you."
"41147623","Chicago, Lansing, Illinois","853739493580578816","2017-04-16 22:38:51","Will you be able to tell your children &amp; grandchildren that you OPPOSED the devil incarnate (DONALD TRUMP)?"
"41147623","Chicago, Lansing, Illinois","853739047268777984","2017-04-16 22:37:05","DONALD TRUMP FOLLOWERS SHOULD BE TOO ASHAMED TO APPEAR IN PUBLIC - &amp; too afraid to be left alone in the dark!"
"41147623","Chicago, Lansing, Illinois","853738896659804160","2017-04-16 22:36:29","EXPOSE DONALD TRUMP FOLLOWERS FOR WHAT THEY ARE: ignorant, poorly educated, mis-educated, stupid, &amp; immoral!"
"4252126737","West Central Michigan","853738827885707265","2017-04-16 22:36:12","@realDonaldTrump Why do you keep bringing it up?"
"4252126737","West Central Michigan","853738705198219268","2017-04-16 22:35:43","@realDonaldTrump Because you promised you would. Proof you had no intention of keeping promises in first place."
"41147623","Chicago, Lansing, Illinois","853738520103583744","2017-04-16 22:34:59","DONALD TRUMP represents an EXISTENTIAL THREAT to planet earth!
The State of Israel represents an EXISTENTIAL THREAT to planet earth!"
"3093650512","Michigan","853738204800929793","2017-04-16 22:33:44","@Mikel_Jollett @Sherri_Wag And this relates to Trump how?"
"830040069184638976","Michigan, USA","853737918929797120","2017-04-16 22:32:36","@Sargon_of_Akkad @Salon Let me guess...this is on Trump."
"379388895","Michigan, USA","853737783554453504","2017-04-16 22:32:03","@1_Natashenka @Trump_Regrets @MarkBreymeier @Reince45 @POTUS @realDonaldTrump Welcome to the resistance. Better late than never!"
"106160551","Wolverine Lake, Michigan","853737437318852609","2017-04-16 22:30:41","@rayabruzzi ""Scumbag"" is an evergreen Trump tweet."
"2870576267","Michigan, USA","853737395707052033","2017-04-16 22:30:31","@realDonaldTrump Someone should look into impeachment."
"1325601434","Michigan, USA","853737245869735936","2017-04-16 22:29:55","@_StrongIsland @DonaldJTrumpJr @realDonaldTrump How stupid are you?"
"1614588188","Oak Park, Michigan","853737064122208258","2017-04-16 22:29:12","Rest assured though, that when a true crisis occurs, @realDonaldTrump will be able to nuke from the golf course, where he will be briefed..."
"1325601434","Michigan, USA","853736939169755136","2017-04-16 22:28:42","@Neverabeliever @DonaldJTrumpJr @realDonaldTrump Grow up!"
"1325601434","Michigan, USA","853736604371963904","2017-04-16 22:27:22","@JoeTacopino @DonaldJTrumpJr @realDonaldTrump Your funny guy Joe!"
"836778127821049856","Michigan, USA","853736222962921473","2017-04-16 22:25:51","@DonaldJTrumpJr @realDonaldTrump U guys r rockn stay in after burner until the next drops"
"75403792","Northern Michigan, USA","853735023517868032","2017-04-16 22:21:05","If U want to say it in a language #DonaldTrump might understand:
#TrumpTaxReturns must be UGLY"
"816498436396765184","Michigan, USA","853734650472214529","2017-04-16 22:19:36","@FoxNews @POTUS Dont care"
"262933121","Michigan","853734580263813121","2017-04-16 22:19:20","HOLD ON, you mean someone will PAY ME to despise Trump professionally?

Dude, whoever you are, call me."
"816498436396765184","Michigan, USA","853734507089985536","2017-04-16 22:19:02","@realDonaldTrump Not sure what their looking for.."
"853714679004266496","Michigan, USA","853734128084299776","2017-04-16 22:17:32","@FoxNews @SebGorka @POTUS Hello. We do have to worry about North Korea but the way thier going they will blow themselves up"
"417265667","Michigan","853734076100075524","2017-04-16 22:17:20","@DearAuntCrabby @MerileeShipman And what of the numerous petitions calling for your tax returns to be released @realDonaldTrump?"
"1153236936","Michigan, USA","853733086122659842","2017-04-16 22:13:23","@realDonaldTrump Careful Donald... Your fragile ego is showing."
"2793198927","Michigan, USA","853732486555332610","2017-04-16 22:11:01","@TeaPainUSA @realDonaldTrump someone should look into how you managed to win the EC.. oh wait we already are... #Loser"
"176909116","Michigan My Michigan","853732261761560579","2017-04-16 22:10:07","Pres. Trump continues to do what he did all last year- He continues to reveal who people really are."
"795492645409800192","Kalamazoo, Michigan ","853732041413849091","2017-04-16 22:09:14","@DIVASDUNGEON @williamlegate @FLOTUS @realDonaldTrump @WhiteHouse You really are delusional"
"795492645409800192","Kalamazoo, Michigan ","853731875692662789","2017-04-16 22:08:35","@DIVASDUNGEON @williamlegate @FLOTUS @realDonaldTrump @WhiteHouse Can you back that up?"
"65747107","Michigan ","853731491112726529","2017-04-16 22:07:03","@kybelle1957 @cspanwj tRump and spicey are doing such a terrible job already.  Imagine when a real POTUS starts making public appearances."
"275407729","Michigan","853731300422942723","2017-04-16 22:06:18","@NinaReihnhart @realDonaldTrump Please tell me why you support this guy?"
"196939583","Lake Michigan","853731293422637058","2017-04-16 22:06:16","@benwikler more than @realDonaldTrump whole inauguration"
"51916242","Montgomery,Michigan","853731158651281409","2017-04-16 22:05:44","@realDonaldTrump Fake news----how much were they paid Trump?"
"275407729","Michigan","853730929780588544","2017-04-16 22:04:49","@realDonaldTrump What do you know about Easter? It is about sacrifice, something you no nothing about."
"1599198174","Red state Michigan","853730873132318720","2017-04-16 22:04:36","@Ms_Anthrope13 @Cmvazquez103 @loladeantonia26 @kreativekell @RepAdamSchiff Romney released recent one BEFORE convention, too. Trump ZERO!"
"51916242","Montgomery,Michigan","853730800981901312","2017-04-16 22:04:19","@realDonaldTrump You took the happy out of America!!!"
"51916242","Montgomery,Michigan","853730626389893121","2017-04-16 22:03:37","@realDonaldTrump LIAR_______, your so full of yourself!!!"
"65747107","Michigan ","853730555757723649","2017-04-16 22:03:20","@kybelle1957 @cspanwj #12 greatest POTUS in history will arrive in #Germany on the same day as the 45th.  Should be interesting."
"41147623","Chicago, Lansing, Illinois","853730537923637248","2017-04-16 22:03:16","ALL GOOD Americans want to see DONALD TRUMP where he belongs - in hell!"
"41147623","Chicago, Lansing, Illinois","853730216056848384","2017-04-16 22:01:59","YOU CANNOT SHAME Donald Trump SUPPORTERS! Satan has no SHAME!"
"41147623","Chicago, Lansing, Illinois","853730138516844544","2017-04-16 22:01:41","You could not be a real Christian - &amp; then vote for Donald Trump!"
"782824296188145664","Michigan, USA","853730097164984320","2017-04-16 22:01:31","@realDonaldTrump Go golfing fatass"
"782824296188145664","Michigan, USA","853729844294766594","2017-04-16 22:00:31","@Dr_VanNostrin @tbonier @realDonaldTrump Mike I thought I heard him say that the other day ... His military ..WTF"
"51916242","Montgomery,Michigan","853729522251960321","2017-04-16 21:59:14","@realDonaldTrump Big fat liar------- show what your hiding corrupt Trump!!!!!"
"41147623","Chicago, Lansing, Illinois","853729460281122816","2017-04-16 21:58:59","GOOD Americans have EXTREME LOATHING for Donald Trump!"
"41147623","Chicago, Lansing, Illinois","853728550976966657","2017-04-16 21:55:22","Have you ever known DONALD TRUMP to say two or three sentences without LYING?"
"1599198174","Red state Michigan","853728326082494465","2017-04-16 21:54:29","@Matthops82 @gjbain North Korea now called dictator-lite and not a threat. Pre-emptively lessening Trump win for #MOABing them."
"41147623","Chicago, Lansing, Illinois","853728266691203072","2017-04-16 21:54:14","LYING IS just second nature to DONALD TRUMP!"
"41147623","Chicago, Lansing, Illinois","853728183866318849","2017-04-16 21:53:55","Ignorant, stupid, immoral people (devils) support crazy Donald Trump!"
"743953517912727552","Hemlock Michigan","853728010075332608","2017-04-16 21:53:13","@Angel2Jeanie2 @AynRandPaulRyan @realDonaldTrump Omg open your eyes!!!!"
"41147623","Chicago, Lansing, Illinois","853727937790607360","2017-04-16 21:52:56","SEE, I TOLD YOU Donald Trump is CRAZY! He is also a RUSSIAN SPY &amp; a TRAITOR!"
"2966226891","Michigan, USA","853727707347202057","2017-04-16 21:52:01","@theMrWheat Probably interfered with Trump contacting Poutine."
"41147623","Chicago, Lansing, Illinois","853727369806393344","2017-04-16 21:50:41","DONALD TRUMP is CRAZY! His supporters are CRAZIER!"
"743953517912727552","Hemlock Michigan","853727267549302784","2017-04-16 21:50:16","@eatkinson48 @AynRandPaulRyan @realDonaldTrump Politically correct my ass I wish he would just act like a adult and not a child."
"805929257486712833","Michigan, USA","853727005883367429","2017-04-16 21:49:14","@FoxNews @POTUS 2015 returns showed he payed more then dems,time to ask for theirs also, like al sharpton? but dems dont wanna see the truth"
"41147623","Chicago, Lansing, Illinois","853726987902480392","2017-04-16 21:49:10","DONALD TRUMP IS MENTALLY ILL! The people who support him are MORALLY DEPRAVED!"
"41147623","Chicago, Lansing, Illinois","853726869849608192","2017-04-16 21:48:41","So, what kind of CRAZY STUFF is Donald Trump saying today?"
"20475059","Michigan","853726769911877632","2017-04-16 21:48:18","@realDonaldTrump Unlike you, SOME are motivated by things other than money. Why so hard to believe people object enough to protest for free?"
"257575440","Michigan","853726755001171969","2017-04-16 21:48:14","@realDonaldTrump Did you think people would forget?"
"301525711","Michigan, USA","853726651804520449","2017-04-16 21:47:49","@realDonaldTrump William is going on and on and on   I guess he think if he keeps tweeting someone will give a shit"
"915370700","Michigan, USA","853726588491505664","2017-04-16 21:47:34","@POTUS Happy Easter to you and your family, Mr. President!"
"127422123","West Michigan","853726546573623297","2017-04-16 21:47:24","are craigslist lowballers a decentralized terrorist org and can trump drop an atomic bomb on them?"
"764152104214728704","Michigan, USA","853726492265779200","2017-04-16 21:47:11","@AynRandPaulRyan @realDonaldTrump You hate someone who actually cares about you...too sad. Wake up"
"41147623","Chicago, Lansing, Illinois","853726280319205377","2017-04-16 21:46:21","Donald Trump IS A CON MAN, A FRAUD: A CRIMINAL!"
"743953517912727552","Hemlock Michigan","853726001762881536","2017-04-16 21:45:14","@AynRandPaulRyan @realDonaldTrump Amen"
"805929257486712833","Michigan, USA","853725684086321152","2017-04-16 21:43:59","@FoxNews @POTUS never cared about any pres returns.the whole gov looks into a pres so tax returns are like toliet paper, grow up America"
"756557256460734464","Upper Peninsula, Michigan","853725671671156744","2017-04-16 21:43:56","@FoxNews @POTUS Gallup? please."
"2369742194","Michigan","853725500010844160","2017-04-16 21:43:15","@realDonaldTrump Yeah, why did you?"
"257575440","Michigan","853725486568136706","2017-04-16 21:43:12","@mattmfm @hmbryan Where is Trump today?"
"810258718747197440","Michigan, USA","853725387809067008","2017-04-16 21:42:48","Trump be like, ""Why do people want me to fulfill my duties as president? The election is over!"""
"41147623","Chicago, Lansing, Illinois","853725184175616000","2017-04-16 21:42:00","Punish the devil! PUNISH Donald Trump!"
"834156584607612928","Michigan, USA","853725016986443776","2017-04-16 21:41:20","@Khanoisseur @realDonaldTrump If only the orange one was as honest as your fixed tweet. He is such a POS. #FireTheFool"
"2966226891","Michigan, USA","853724893610901505","2017-04-16 21:40:50","@DearAuntCrabby @realDonaldTrump Slackard in Chief."
"820363259920392192","MICHIGAN RESIDENT","853723229298589696","2017-04-16 21:34:13","@realDonaldTrump Easily??, oh I forgot it was a huge win, the biggest in history????"
"744527659","Michigan","853723213502836744","2017-04-16 21:34:10","@emma_kaye0220 @POTUS I enjoy this."
"820363259920392192","MICHIGAN RESIDENT","853722977271250944","2017-04-16 21:33:13","@realDonaldTrump So now you are telling us you never made that claim???"
"27684186","michigan","853722872287768576","2017-04-16 21:32:48","@realDonaldTrump And to you and yours, Mr. President..."
"801223466426966016","Michigan USA","853722792700895232","2017-04-16 21:32:29","@realDonaldTrump Ignore the #leftist comments.. My #potus, we support you,. care less about your taxes, just MAGA!!"
"820363259920392192","MICHIGAN RESIDENT","853722753681297412","2017-04-16 21:32:20","@realDonaldTrump Someone should look into who is paying for mar a largo and your golf vacations"
"825225491007279104","Michigan, USA","853722747599540225","2017-04-16 21:32:19","@realDonaldTrump NOT SMALL GROUPS. INTERESTING THAT YOU PUT UNRELEASED TAXES AND ELECTION IN SAME IDEA."
"820363259920392192","MICHIGAN RESIDENT","853722518435377152","2017-04-16 21:31:24","@realDonaldTrump Not again Donny, still"
"827588841477435392","Michigan, USA","853722104415625217","2017-04-16 21:29:45","@pharris830 I know I will pay more but I have no sympathy 4 California farmers who supported trump #trumprussia #TheResistance"
"633534588","Detroit, Michigan","853721807442112512","2017-04-16 21:28:34","@realDonaldTrump I recieved an invite to a rally for yesterday. No payment was offered. People hate you, you ass!! Please quit."
"287419395","Ypsilanti, Michigan","853721796155236352","2017-04-16 21:28:32","@realDonaldTrump Guess what the fuck he did? Released a birth certificate. To shut you the fuck up."
"18038886","michigan","853721539023433728","2017-04-16 21:27:30","@realDonaldTrump only thing someone should look into is your taxes, russia ties and your multiple conflicts of interest.  oh, and nepotism."
"24414773","West Michigan","853721482014412801","2017-04-16 21:27:17","@realDonaldTrump You bring up the damn election every day, Sir. In fact, you tweeted about it this morning"
"355869749","Michigan, USA","853721258277691393","2017-04-16 21:26:24","@SparkEmerald or truly supporting Trump."
"355869749","Michigan, USA","853721168003706883","2017-04-16 21:26:02","@SparkEmerald Theres another video out there of Cernovich threatening Trump.  They are only performing IMO now. They arent reporting news or"
"41147623","Chicago, Lansing, Illinois","853721079298355200","2017-04-16 21:25:41","KEEP YOUR FOOT ON THE NECK OF Donald Trump!"
"41147623","Chicago, Lansing, Illinois","853720959978659840","2017-04-16 21:25:12","WOULD YOU LIKE TO SLAP SATAN AROUND? Then, smack DONALD TRUMP!"
"275407729","Michigan","853720668231393280","2017-04-16 21:24:03","@realDonaldTrump You had your putin slut help you steal the job. You will be tried for treason soon."
"596178015","Michigan/LA/NY","853720658597031937","2017-04-16 21:24:01","@co_rapunzel4 Have u met liberals who are? Most of them just rail at Trump while hating anyone who dares to ask questions."
"1463432328","Charlotte Michigan","853720596550692864","2017-04-16 21:23:46","@Nyxiedust @KeithOlbermann @realDonaldTrump Agreed"
"805929257486712833","Michigan, USA","853720538337955840","2017-04-16 21:23:32","@peddoc63 @jessebwatters that lady in berkley will look out for the trump train next time lol"
"495511892","Michigan","853720304501305344","2017-04-16 21:22:36","@realDonaldTrump No one had to pay anyone, they hate you for free!"
"36785823","Michigan","853720164625518596","2017-04-16 21:22:03","@realDonaldTrump read the constitution! People can protest whenever &amp; wherever they want! Put on your big boy pants!"
"297714774","michigan!!!!","853720105477451776","2017-04-16 21:21:49","@FLOTUS @realDonaldTrump @WhiteHouse easter SUNDAY... not monday"
"633534588","Detroit, Michigan","853720056215326721","2017-04-16 21:21:37","@realDonaldTrump not small. Unlike your junk."
"41147623","Chicago, Lansing, Illinois","853719420652400640","2017-04-16 21:19:05","A DONALD TRUMP supporter has the morality &amp; intelligence of a RAT!"
"41147623","Chicago, Lansing, Illinois","853719171586240512","2017-04-16 21:18:06","EVERY REAL American VOTED AGAINST Donald Trump!"
"819339231130746880","Michigan, USA","853719050144428034","2017-04-16 21:17:37","@Senile_27 @chrissyteigen @realDonaldTrump not very Christian to not help those in need..."
"41147623","Chicago, Lansing, Illinois","853718853066653696","2017-04-16 21:16:50","DONALD TRUMP lost the first debate - &amp; the second debate - &amp; the third debate! DEPLORABLES like that!"
"41147623","Chicago, Lansing, Illinois","853718689207767040","2017-04-16 21:16:11","DONALD TRUMP FOLLOWERS are not worth ONE SECOND of your time!"
"2171247098","E. Lansing, MI- San José, CR","853718265327124481","2017-04-16 21:14:30","@realDonaldTrump You did. With your constant lying, cowardice, and inconsistency. Great purchase, sir!"
"41147623","Chicago, Lansing, Illinois","853718112197279745","2017-04-16 21:13:53","I SALUTE &amp; PRAISE all Americans who VOTED against Donald Trump!"
"41147623","Chicago, Lansing, Illinois","853718050553696256","2017-04-16 21:13:39","GOOD Americans DESPISE Satan - &amp; likewise they DESPISE Donald Trump!"
"408055637","Michigan","853717911961305088","2017-04-16 21:13:06","@BennyBnoCucks You know it exists as a layer of protection to stop someone like Trump from getting into office even if he wins--right?"
"817579453517877248","Michigan, USA","853717856718131200","2017-04-16 21:12:53","@FoxNews @POTUS Approve"
"834395990023143424","Michigan","853717792180318210","2017-04-16 21:12:37","@realDonaldTrump Support abolishing the income tax and payroll tax. Replace with Fair Tax plan."
"39262142","Lansing Mi ","853717493159952384","2017-04-16 21:11:26","#EPA + #POTUS + #PERRY = less regs, more $$$$, more #libtard #angst
A #famous mulatto #MuslimDblAgent said ""#Elections have #consequences!""."
"41147623","Chicago, Lansing, Illinois","853717355725299712","2017-04-16 21:10:53","GOOD PEOPLE VOTED AGAINST Donald Trump! NO-GOOD PEOPLE VOTED FOR Donald Trump!"
"503028059","Michigan, USA","853717176515276802","2017-04-16 21:10:10","@POTUS @Bro. Eli, are you a member of a religious order?"
"41147623","Chicago, Lansing, Illinois","853716644367147012","2017-04-16 21:08:03","The three debates showed everyone that DONALD TRUMP is UNFIT &amp; UNPREPARED to be president of the USA!"
"41147623","Chicago, Lansing, Illinois","853716470936858624","2017-04-16 21:07:22","DONALD TRUMP is the APPEASER-IN-CHIEF! He is also a TRAITOR!"
"408055637","Michigan","853715862758596613","2017-04-16 21:04:57","@stevemcgrew Those are literally two of the things Republicans in general--and Trump in particular--are most known for."
"1599198174","Red state Michigan","853715521489055744","2017-04-16 21:03:36","@mitchellvii @DkmorrisKeith @BlakeLavak it is law. Trump orders it."
"2911777451","Michigan, USA","853715020341026816","2017-04-16 21:01:36","@realDonaldTrump Loser"
"700476702040788993","Michigan, USA","853714940666019841","2017-04-16 21:01:17","JOIN ME IN TWEETING  to the PRESIDENT and USAG JEFF SESSIONS EVERY DAY TO PROSECUTE HILLARY DAILY. WRITE OR CALL THE WHITE HOUSE EVEN. ANY"
"2911777451","Michigan, USA","853714934164795394","2017-04-16 21:01:16","@realDonaldTrump Loser"
"41147623","Chicago, Lansing, Illinois","853714790807728137","2017-04-16 21:00:42","HOW YOU KNOW Donald Trump is LYING: His MOUTH is moving!"
"173163450","Lansing MI","853714174232469504","2017-04-16 20:58:15","@winkie456 @sweetlilsoul_ @realDonaldTrump @realDonaldTrump is no Christian, nor pretends to be.  Trump worships $$$ &amp; his mirrors."
"78882537","Michigan","853713674917335041","2017-04-16 20:56:15","@House_Insider @FoxNews @FLOTUS @POTUS Bias Faked News posting. Hypocrites"
"41147623","Chicago, Lansing, Illinois","853712904796950532","2017-04-16 20:53:12","A RAT is not presidential! Donald Trump is not presidential!"
"3058167576","Northern Michigan Independent","853712527141810177","2017-04-16 20:51:42","@howdymacii @FoxNews @FLOTUS @POTUS The crazy train"
"1599198174","Red state Michigan","853712410577965057","2017-04-16 20:51:14","@mskristinawong @realDonaldTrump the secret meetings may have been .... secret? Wow! Go testify!"
"842702845","Michigan, USA","853712317678333952","2017-04-16 20:50:52","@milosexuals @williamlegate @kms2dc @realDonaldTrump He wants you to bring current event facts...you dumbass!!"
"4195286532","S. E. Michigan, USA ","853712253597757440","2017-04-16 20:50:37","@realDonaldTrump Same to you Mr. PRESIDENT"
"1599198174","Red state Michigan","853712209616265216","2017-04-16 20:50:26","@TheKevinDent @realDonaldTrump goats can see better than all humans -- is that fair? (Sense of sight)"
"34174983","Michigan","853711931261284352","2017-04-16 20:49:20","Day 83: Fuck @realDonaldTrump"
"4786132700","Michigan, USA","853711861325463553","2017-04-16 20:49:03","@RealJack @POTUS Smart!"
"91261596","Clarkston,MI","853711778039156737","2017-04-16 20:48:43","@MsBlaireWhite Tariq is  a no one , he gets free pub because of President Trump , no one would have ever known him"
"1055485614","Okemos, Michigan","853711479819907075","2017-04-16 20:47:32","@realDonaldTrump @realDonaldTrump how can you continually tell bald-faced lies with a straight face?"
"3360814929","Michigan, USA","853710991053422593","2017-04-16 20:45:36","@pourmecoffee @FoxNews @POTUS Thank you for this."
"820470422806401025","Michigan, USA","853710801236054016","2017-04-16 20:44:50","@realDonaldTrump 45,000 people liked this tweet?  Wow!  That explains how you won."
"706286416351916032","Michigan, USA","853710702661558272","2017-04-16 20:44:27","@FoxNews @AmbJohnBolton Yeah, let Japan have the Korean peninsula back. @POTUS wants them to have nukes anyway."
"39262142","Lansing Mi ","853710422477869057","2017-04-16 20:43:20","One more (#R) #bitches how much #POTUS #spends had better have #fought HARD against #20tril they #voted FOR B4 #PresT was in #power one day!"
"161157789","lansing, mi","853709487798190080","2017-04-16 20:39:37","@shesova @TwiterIsFascist How do you feel about our POTUS spending millions of taxpayer money to go golfing more than once per week?"
"66031398","Michigan","853709452981268480","2017-04-16 20:39:29","@realDonaldTrump Yes the election is over and now the People you work for (citizens) are demanding answers . Show us your taxes!"
"75329939","Michigan","853709199477440512","2017-04-16 20:38:28","@realDonaldTrump Our military was strong before you came along. #DraftDodger"
"61049859","Michigan, USA","853709109442621440","2017-04-16 20:38:07","@realDonaldTrump Obama, Soros, Clintons and Bushes! Corrupt scum leftovers! 

#MAGA #ImWithYou #Trump2020"
"843967844886941696","Michigan, USA","853708963648598020","2017-04-16 20:37:32","If N Korea is going to nuke us, please aim at Trump...... this fucker gunna get us killed. He needs to go..... NOW!"
"821299605224783872","Michigan, USA","853708767371964416","2017-04-16 20:36:45","@realDonaldTrump Oh go to hell.  Go stand under one of those bombs you like to drop."
"747911694","Michigan, USA","853708536400015360","2017-04-16 20:35:50","(2/2) @POTUS - Instead of diminishing evil, it multiplies it."
"747911694","Michigan, USA","853708484373884929","2017-04-16 20:35:38","(1/2) @POTUS - The ultimate weakness of violence is that it is a descending spiral, begetting the very thing it seeks to destroy."
"266950632","Flint, Michigan","853708476194979840","2017-04-16 20:35:36","@realDonaldTrump You made a promise now keep it"
"48318776","Michigan, USA","853708462014046209","2017-04-16 20:35:33","@mitchellvii @PrisonPlanet PJW is a joke. Said he was officially done with Trump."
"767444621383311360","Michigan","853707624222789632","2017-04-16 20:32:13","@Reuters Business as usual at the White House, and the media turns a blind eye!"
"48910128","Sebewaing, Michigan","853707067907088384","2017-04-16 20:30:00","@starassassin136 @realDonaldTrump @VoteTrumpPics Where do I sign up?"
"757961118732128256","Michigan, USA","853707055269642243","2017-04-16 20:29:57","@POTUS fuck you bitch!!"
"172283448","Lake Michigan","853706923300065280","2017-04-16 20:29:26","@realDonaldTrump Release your tax returns. What are you hiding?"
"805929257486712833","Michigan, USA","853706904090095618","2017-04-16 20:29:21","@FoxNews @GovMikeHuckabee @POTUS hollyweed lives in a fake world they wanna hug isis and beat them with love,special kind of retards there"
"176999514","Michigan, USA","853705808663769090","2017-04-16 20:25:00","@people This is horrible! What he did was wrong, but he owned it. Look at all Trump has done and he still gets to keep his fucking job!"
"4786132700","Michigan, USA","853705611137122304","2017-04-16 20:24:13","@LouDobbs @JBaker31826004 @POTUS @SpeakerRyan is a traitor to #taxpayers &amp; legal #citizens. @POTUS must know he is against #AmericanValues"
"331302833","U.S.A Detroit,Michigan","853705442467475456","2017-04-16 20:23:33","Donald Trump know he paid those Anti-Trump protesters to make it seem like liberals are trouble makers!!"
"602477631","Michigan, USA","853705269355966465","2017-04-16 20:22:51","@realDonaldTrump Yes you do quit sending out my brothers for your war and mistakes. Love Slob in MI"
"3100207548","Michigan, USA","853705075134353408","2017-04-16 20:22:05","@VP @POTUS @SecondLady GODBLESSYOU 
ALLTHETIMEGODISGOOD 
GODISGOODALLTHETIME 
AMAZING WORK MR VICE PRESIDENT"
"24860931","Michigan","853704236496035840","2017-04-16 20:18:45","@realDonaldTrump 
No one paid. Everyone dislikes you."
